BN	TN	SubNum	group	hand	isTrain	seq	cue	windowSize	digitChangePos	isTrialError	timingError	isCross	crossTime	IPI_Number	IPI_Value	N	Press_Number	Press_Value	Response_Number	Response_Value	isPressError	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
27	6	1	0	2	0	34352541532	34352541532	2	4	0	0	0	0	IPI2	265	3	press3	3	response3	3	False	False	False	True	False
27	7	1	0	2	0	41325143423	41325143423	3	4	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	False	False	True	False
27	8	1	0	2	0	32454525315	32454525315	11	8	0	0	0	0	IPI2	325	3	press3	4	response3	4	False	False	False	True	False
27	9	1	0	2	0	13524232514	13524232514	3	8	0	0	0	0	IPI2	160	3	press3	5	response3	5	False	True	False	False	False
27	10	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI2	210	3	press3	4	response3	4	False	True	False	False	False
27	11	1	0	2	0	13524232514	13524232514	3	4	0	0	0	0	IPI2	185	3	press3	5	response3	5	False	True	False	False	False
27	12	1	0	2	0	13524232514	13524232514	11	4	0	0	0	0	IPI2	185	3	press3	5	response3	5	False	True	False	False	False
27	13	1	0	2	0	41252325312	41252325312	4	4	1	0	0	0	IPI2	210	3	press3	2	response3	2	False	False	False	True	False
27	14	1	0	2	0	53121314351	53121314351	2	6	0	0	0	0	IPI2	260	3	press3	1	response3	1	False	False	False	True	False
27	15	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
27	16	1	0	2	0	34353512452	34353512452	4	6	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	False	False	True	False
27	17	1	0	2	0	35421252143	35421252421	2	8	0	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	True
27	18	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI2	180	3	press3	5	response3	5	False	True	False	False	False
27	19	1	0	2	0	23154152512	23154152512	2	6	1	0	0	0	IPI2	500	3	press3	1	response3	1	False	False	False	True	False
27	20	1	0	2	0	14313531435	14313531435	4	8	0	0	0	0	IPI2	235	3	press3	3	response3	3	False	False	False	True	False
27	21	1	0	2	0	35421252143	35421252512	4	8	1	0	0	0	IPI2	235	3	press3	4	response3	4	False	True	False	False	True
27	22	1	0	2	0	35421252143	35421252143	11	8	1	0	0	0	IPI2	210	3	press3	4	response3	4	False	True	False	False	False
27	23	1	0	2	0	45313512535	45313512535	3	4	0	0	0	0	IPI2	365	3	press3	3	response3	3	False	False	False	True	False
27	24	1	0	2	0	35421252143	35421252143	2	4	0	0	0	0	IPI2	245	3	press3	4	response3	4	False	True	False	False	False
27	25	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI2	240	3	press3	5	response3	5	False	True	False	False	False
27	26	1	0	2	0	21243535252	21243535252	2	4	0	0	0	0	IPI2	280	3	press3	2	response3	2	False	False	False	True	False
27	27	1	0	2	0	35421252143	35421252515	11	8	1	0	0	0	IPI2	210	3	press3	4	response3	4	False	True	False	False	True
27	28	1	0	2	0	52315342542	52315342542	11	8	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	False	False	True	False
27	29	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI2	175	3	press3	5	response3	5	False	True	False	False	False
27	30	1	0	2	0	13524232514	13524232514	4	4	0	0	0	0	IPI2	185	3	press3	5	response3	5	False	True	False	False	False
28	1	1	0	2	0	13524232514	13524232514	11	8	0	0	0	0	IPI2	150	3	press3	5	response3	5	False	True	False	False	False
28	2	1	0	2	0	13524232514	13524232514	2	8	0	0	0	0	IPI2	160	3	press3	5	response3	5	False	True	False	False	False
28	3	1	0	2	0	51423252413	51423252413	3	8	1	0	0	0	IPI2	235	3	press3	4	response3	4	False	False	True	False	False
28	4	1	0	2	0	13524232514	13524232514	3	8	0	0	0	0	IPI2	140	3	press3	5	response3	5	False	True	False	False	False
28	5	1	0	2	0	51423252413	51423252413	3	8	0	0	0	0	IPI2	180	3	press3	4	response3	4	False	False	True	False	False
28	6	1	0	2	0	35421252143	35421252143	2	8	0	0	0	0	IPI2	180	3	press3	4	response3	4	False	True	False	False	False
28	7	1	0	2	0	14325242135	14325242135	3	8	0	0	0	0	IPI2	155	3	press3	3	response3	3	False	False	True	False	False
28	8	1	0	2	0	35421252143	35421252143	4	8	0	0	0	0	IPI2	385	3	press3	4	response3	4	False	True	False	False	False
28	9	1	0	2	0	51423252413	51423252413	4	8	0	0	0	0	IPI2	205	3	press3	4	response3	4	False	False	True	False	False
28	10	1	0	2	0	51423252413	51423252413	11	8	0	0	0	0	IPI2	205	3	press3	4	response3	4	False	False	True	False	False
28	11	1	0	2	0	35421252143	35421252143	4	8	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
28	12	1	0	2	0	13524232514	13524232514	3	8	0	0	0	0	IPI2	170	3	press3	5	response3	5	False	True	False	False	False
28	13	1	0	2	0	14325242135	14325242135	11	8	0	0	0	0	IPI2	175	3	press3	3	response3	3	False	False	True	False	False
28	14	1	0	2	0	51423252413	51423252413	2	8	0	0	0	0	IPI2	185	3	press3	4	response3	4	False	False	True	False	False
28	15	1	0	2	0	51423252413	51423252413	2	8	0	0	0	0	IPI2	235	3	press3	4	response3	4	False	False	True	False	False
28	16	1	0	2	0	35421252143	35421252143	11	8	0	0	0	0	IPI2	210	3	press3	4	response3	4	False	True	False	False	False
28	17	1	0	2	0	14325242135	14325242135	4	8	0	0	0	0	IPI2	155	3	press3	3	response3	3	False	False	True	False	False
28	18	1	0	2	0	13524232514	13524232514	2	8	0	0	0	0	IPI2	170	3	press3	5	response3	5	False	True	False	False	False
28	19	1	0	2	0	35421252143	35421252143	11	8	0	0	0	0	IPI2	160	3	press3	4	response3	4	False	True	False	False	False
28	20	1	0	2	0	14325242135	14325242135	11	8	0	0	0	0	IPI2	160	3	press3	3	response3	3	False	False	True	False	False
28	21	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI2	190	3	press3	4	response3	4	False	True	False	False	False
28	22	1	0	2	0	13524232514	13524232514	11	8	0	0	0	0	IPI2	130	3	press3	5	response3	5	False	True	False	False	False
28	23	1	0	2	0	14325242135	14325242135	4	8	0	0	0	0	IPI2	140	3	press3	3	response3	3	False	False	True	False	False
28	24	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI2	175	3	press3	4	response3	4	False	True	False	False	False
28	25	1	0	2	0	13524232514	13524232514	4	8	0	0	0	0	IPI2	150	3	press3	5	response3	5	False	True	False	False	False
28	26	1	0	2	0	14325242135	14325242135	2	8	1	0	0	0	IPI2	170	3	press3	3	response3	3	False	False	True	False	False
28	27	1	0	2	0	51423252413	51423252413	4	8	0	0	0	0	IPI2	245	3	press3	4	response3	4	False	False	True	False	False
28	28	1	0	2	0	13524232514	13524232514	4	8	0	0	0	0	IPI2	155	3	press3	5	response3	5	False	True	False	False	False
28	29	1	0	2	0	35421252143	35421252143	2	8	0	0	0	0	IPI2	165	3	press3	4	response3	4	False	True	False	False	False
28	30	1	0	2	0	14325242135	14325242135	3	8	0	0	0	0	IPI2	150	3	press3	3	response3	3	False	False	True	False	False
28	31	1	0	2	0	14325242135	14325242135	2	8	1	0	0	0	IPI2	150	3	press3	3	response3	3	False	False	True	False	False
28	32	1	0	2	0	51423252413	51423252413	11	8	0	0	0	0	IPI2	185	3	press3	4	response3	4	False	False	True	False	False
1	1	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	450	3	press3	3	response3	3	False	True	False	False	False
1	2	2	1	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI2	355	3	press3	5	response3	5	False	False	True	False	False
1	3	2	1	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI2	350	3	press3	5	response3	5	False	False	True	False	False
1	4	2	1	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI2	295	3	press3	5	response3	5	False	False	True	False	False
1	5	2	1	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI2	245	3	press3	5	response3	5	False	False	True	False	False
1	6	2	1	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI2	360	3	press3	5	response3	5	False	False	True	False	False
1	7	2	1	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI2	405	3	press3	4	response3	4	False	False	True	False	False
1	8	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
1	9	2	1	2	1	51423252413	51423252413	4	8	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
1	10	2	1	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI2	370	3	press3	4	response3	4	False	False	True	False	False
1	11	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	230	3	press3	4	response3	4	False	True	False	False	False
1	12	2	1	2	1	51423252413	51423252413	11	8	0	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
1	13	2	1	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI2	320	3	press3	4	response3	4	False	False	True	False	False
1	14	2	1	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI2	330	3	press3	4	response3	4	False	False	True	False	False
1	15	2	1	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI2	355	3	press3	3	response3	3	False	True	False	False	False
1	16	2	1	2	1	14325242135	14325242135	4	8	1	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
1	17	2	1	2	1	51423252413	51423252413	2	8	1	0	0	0	IPI2	420	3	press3	4	response3	4	False	True	False	False	False
1	18	2	1	2	1	35421252143	35421252143	11	8	1	0	0	0	IPI2	355	3	press3	4	response3	4	False	False	True	False	False
1	19	2	1	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI2	330	3	press3	3	response3	3	False	True	False	False	False
1	20	2	1	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
1	21	2	1	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI2	270	3	press3	4	response3	4	False	True	False	False	False
1	22	2	1	2	1	14325242135	14325242135	11	8	1	0	0	0	IPI2	435	3	press3	3	response3	2	True	True	False	False	False
1	23	2	1	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI2	385	3	press3	4	response3	4	False	False	True	False	False
1	24	2	1	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI2	370	3	press3	3	response3	3	False	True	False	False	False
1	25	2	1	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI2	225	3	press3	5	response3	5	False	False	True	False	False
1	26	2	1	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI2	310	3	press3	4	response3	4	False	False	True	False	False
1	27	2	1	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI2	300	3	press3	5	response3	5	False	False	True	False	False
1	28	2	1	2	1	51423252413	51423252413	3	8	1	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	False
1	29	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
1	30	2	1	2	1	35421252143	35421252143	4	8	1	0	0	0	IPI2	315	3	press3	4	response3	4	False	False	True	False	False
1	31	2	1	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI2	220	3	press3	5	response3	5	False	False	True	False	False
1	32	2	1	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
2	1	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
2	2	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	335	3	press3	3	response3	3	False	True	False	False	False
2	3	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	180	3	press3	4	response3	4	False	True	False	False	False
2	4	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	520	3	press3	4	response3	4	False	True	False	False	False
2	5	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
2	6	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
2	7	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	350	3	press3	3	response3	3	False	True	False	False	False
2	8	2	1	2	1	14325242135	14325242135	11	6	1	0	0	0	IPI2	345	3	press3	3	response3	2	True	True	False	False	False
2	9	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	190	3	press3	4	response3	4	False	True	False	False	False
2	10	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	330	3	press3	4	response3	4	False	True	False	False	False
2	11	2	1	2	1	14325242135	14325242135	3	6	1	0	0	0	IPI2	445	3	press3	3	response3	3	False	True	False	False	False
2	12	2	1	2	1	51423252413	51423252413	2	6	1	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
2	13	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	305	3	press3	3	response3	3	False	True	False	False	False
2	14	2	1	2	1	51423252413	51423252413	4	6	1	0	0	0	IPI2	240	3	press3	4	response3	4	False	True	False	False	False
2	15	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
2	16	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	250	3	press3	3	response3	3	False	True	False	False	False
2	17	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
2	18	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	190	3	press3	4	response3	4	False	True	False	False	False
2	19	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	175	3	press3	4	response3	4	False	True	False	False	False
2	20	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
2	21	2	1	2	1	14325242135	14325242135	11	6	1	0	0	0	IPI2	375	3	press3	3	response3	3	False	True	False	False	False
2	22	2	1	2	1	51423252413	51423252413	3	6	1	0	0	0	IPI2	325	3	press3	4	response3	4	False	True	False	False	False
2	23	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	250	3	press3	4	response3	4	False	True	False	False	False
2	24	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	195	3	press3	4	response3	4	False	True	False	False	False
2	25	2	1	2	1	14325242135	14325242135	3	6	1	0	0	0	IPI2	545	3	press3	3	response3	3	False	True	False	False	False
2	26	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	325	3	press3	3	response3	3	False	True	False	False	False
2	27	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	235	3	press3	3	response3	3	False	True	False	False	False
2	28	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	305	3	press3	3	response3	3	False	True	False	False	False
2	29	2	1	2	1	51423252413	51423252413	2	6	1	0	0	0	IPI2	155	3	press3	4	response3	3	True	True	False	False	False
2	30	2	1	2	1	51423252413	51423252413	11	6	1	0	0	0	IPI2	240	3	press3	4	response3	3	True	True	False	False	False
2	31	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	375	3	press3	4	response3	4	False	True	False	False	False
2	32	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
3	1	2	1	2	1	14325242135	14325242135	2	6	1	0	0	0	IPI2	305	3	press3	3	response3	3	False	True	False	False	False
3	2	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	250	3	press3	4	response3	4	False	True	False	False	False
3	3	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
3	4	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
3	5	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
3	6	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
3	7	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	False
3	8	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
3	9	2	1	2	1	51423252413	51423252413	11	6	0	0	0	0	IPI2	170	3	press3	4	response3	4	False	True	False	False	False
3	10	2	1	2	1	51423252413	51423252413	4	6	1	0	0	0	IPI2	1350	3	press3	4	response3	4	False	True	False	False	False
3	11	2	1	2	1	51423252413	51423252413	2	6	1	0	0	0	IPI2	225	3	press3	4	response3	4	False	True	False	False	False
3	12	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	250	3	press3	4	response3	4	False	True	False	False	False
3	13	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	285	3	press3	4	response3	4	False	True	False	False	False
3	14	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	False
3	15	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
3	16	2	1	2	1	51423252413	51423252413	2	6	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
3	17	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	385	3	press3	3	response3	3	False	True	False	False	False
3	18	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	315	3	press3	3	response3	3	False	True	False	False	False
3	19	2	1	2	1	14325242135	14325242135	4	6	0	0	0	0	IPI2	270	3	press3	3	response3	3	False	True	False	False	False
3	20	2	1	2	1	51423252413	51423252413	2	6	1	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	False
3	21	2	1	2	1	14325242135	14325242135	3	6	1	0	0	0	IPI2	330	3	press3	3	response3	3	False	True	False	False	False
3	22	2	1	2	1	14325242135	14325242135	2	6	0	0	0	0	IPI2	365	3	press3	3	response3	3	False	True	False	False	False
3	23	2	1	2	1	14325242135	14325242135	4	6	1	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
3	24	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
3	25	2	1	2	1	14325242135	14325242135	4	6	1	0	0	0	IPI2	365	3	press3	3	response3	3	False	True	False	False	False
3	26	2	1	2	1	51423252413	51423252413	4	6	0	0	0	0	IPI2	475	3	press3	4	response3	4	False	True	False	False	False
3	27	2	1	2	1	14325242135	14325242135	3	6	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
3	28	2	1	2	1	14325242135	14325242135	3	6	1	0	0	0	IPI2	375	3	press3	3	response3	3	False	True	False	False	False
3	29	2	1	2	1	14325242135	14325242135	11	6	0	0	0	0	IPI2	315	3	press3	3	response3	3	False	True	False	False	False
3	30	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	225	3	press3	4	response3	4	False	True	False	False	False
3	31	2	1	2	1	14325242135	14325242135	11	6	1	0	0	0	IPI2	330	3	press3	3	response3	2	True	True	False	False	False
3	32	2	1	2	1	51423252413	51423252413	3	6	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
4	1	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	365	3	press3	3	response3	3	False	True	False	False	False
4	2	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	355	3	press3	4	response3	4	False	True	False	False	False
4	3	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	340	3	press3	3	response3	3	False	True	False	False	False
4	4	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	590	3	press3	3	response3	3	False	True	False	False	False
4	5	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	260	3	press3	4	response3	4	False	True	False	False	False
4	6	2	1	2	1	14325242135	14325242135	3	4	0	0	0	0	IPI2	290	3	press3	3	response3	3	False	True	False	False	False
4	7	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
4	8	2	1	2	1	14325242135	14325242135	11	4	1	0	0	0	IPI2	305	3	press3	3	response3	3	False	True	False	False	False
4	9	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	295	3	press3	4	response3	4	False	True	False	False	False
4	10	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
4	11	2	1	2	1	51423252413	51423252413	11	4	1	0	0	0	IPI2	345	3	press3	4	response3	4	False	True	False	False	False
4	12	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	395	3	press3	3	response3	3	False	True	False	False	False
4	13	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	430	3	press3	4	response3	4	False	True	False	False	False
4	14	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	355	3	press3	4	response3	4	False	True	False	False	False
4	15	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
4	16	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	275	3	press3	3	response3	3	False	True	False	False	False
4	17	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	240	3	press3	3	response3	3	False	True	False	False	False
4	18	2	1	2	1	51423252413	51423252413	11	4	1	0	0	0	IPI2	2165	3	press3	4	response3	2	True	True	False	False	False
4	19	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	265	3	press3	4	response3	4	False	True	False	False	False
4	20	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	255	3	press3	4	response3	4	False	True	False	False	False
4	21	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
4	22	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
4	23	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	345	3	press3	3	response3	3	False	True	False	False	False
4	24	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
4	25	2	1	2	1	51423252413	51423252413	2	4	1	0	0	0	IPI2	325	3	press3	4	response3	4	False	True	False	False	False
4	26	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	365	3	press3	4	response3	4	False	True	False	False	False
4	27	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	330	3	press3	3	response3	3	False	True	False	False	False
4	28	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	320	3	press3	4	response3	4	False	True	False	False	False
4	29	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	280	3	press3	4	response3	4	False	True	False	False	False
4	30	2	1	2	1	51423252413	51423252413	4	4	1	0	0	0	IPI2	315	3	press3	4	response3	2	True	True	False	False	False
4	31	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	305	3	press3	4	response3	4	False	True	False	False	False
4	32	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	265	3	press3	3	response3	3	False	True	False	False	False
5	1	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	315	3	press3	3	response3	3	False	True	False	False	False
5	2	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	350	3	press3	3	response3	3	False	True	False	False	False
5	3	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	215	3	press3	4	response3	4	False	True	False	False	False
5	4	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	250	3	press3	3	response3	3	False	True	False	False	False
5	5	2	1	2	1	51423252413	51423252413	4	4	1	0	0	0	IPI2	355	3	press3	4	response3	4	False	True	False	False	False
5	6	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	315	3	press3	3	response3	2	True	True	False	False	False
5	7	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	310	3	press3	4	response3	4	False	True	False	False	False
5	8	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
5	9	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	290	3	press3	4	response3	4	False	True	False	False	False
5	10	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
5	11	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	385	3	press3	4	response3	4	False	True	False	False	False
5	12	2	1	2	1	14325242135	14325242135	4	4	1	0	0	0	IPI2	265	3	press3	3	response3	3	False	True	False	False	False
5	13	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	235	3	press3	4	response3	4	False	True	False	False	False
5	14	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	375	3	press3	3	response3	3	False	True	False	False	False
5	15	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	320	3	press3	4	response3	4	False	True	False	False	False
5	16	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
5	17	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
5	18	2	1	2	1	14325242135	14325242135	3	4	0	0	0	0	IPI2	280	3	press3	3	response3	3	False	True	False	False	False
5	19	2	1	2	1	14325242135	14325242135	4	4	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
5	20	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
5	21	2	1	2	1	14325242135	14325242135	11	4	0	0	0	0	IPI2	310	3	press3	3	response3	3	False	True	False	False	False
5	22	2	1	2	1	14325242135	14325242135	3	4	1	0	0	0	IPI2	270	3	press3	3	response3	3	False	True	False	False	False
5	23	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	315	3	press3	4	response3	4	False	True	False	False	False
5	24	2	1	2	1	51423252413	51423252413	3	4	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
5	25	2	1	2	1	14325242135	14325242135	4	4	1	0	0	0	IPI2	730	3	press3	3	response3	3	False	True	False	False	False
5	26	2	1	2	1	14325242135	14325242135	2	4	0	0	0	0	IPI2	260	3	press3	3	response3	3	False	True	False	False	False
5	27	2	1	2	1	51423252413	51423252413	4	4	0	0	0	0	IPI2	275	3	press3	4	response3	4	False	True	False	False	False
5	28	2	1	2	1	14325242135	14325242135	2	4	1	0	0	0	IPI2	270	3	press3	3	response3	3	False	True	False	False	False
5	29	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	320	3	press3	4	response3	4	False	True	False	False	False
5	30	2	1	2	1	51423252413	51423252413	11	4	0	0	0	0	IPI2	330	3	press3	4	response3	4	False	True	False	False	False
5	31	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	285	3	press3	4	response3	4	False	True	False	False	False
5	32	2	1	2	1	51423252413	51423252413	2	4	0	0	0	0	IPI2	300	3	press3	4	response3	4	False	True	False	False	False
6	1	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	295	3	press3	3	response3	3	False	True	False	False	False
6	2	2	1	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI2	285	3	press3	3	response3	3	False	True	False	False	False
6	3	2	1	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI2	300	3	press3	3	response3	3	False	True	False	False	False
