BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
15	22	1	0	2	0	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	660.000	3405.000	4065.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	665.000	960.000	1225.000	1505.000	1835.000	2145.000	2510.000	2765.000	3255.000	3680.000	3880.000	3239.250	3023.300	0	-1	7285	-1	-1	1	0	0	
15	23	1	0	2	0	0	24142352134	24142352134	6	0	4	2	4	1	4	2	3	5	2	1	3	4	885.000	4730.000	5615.000	0	0	1	2	4	1	4	2	3	5	2	1	3	4	2	2	2	2	2	2	2	2	2	2	2	890.000	1525.000	1900.000	2450.000	2795.000	3135.000	3690.000	4125.000	4480.000	5130.000	5455.000	3239.250	3023.300	0	-1	8835	-1	-1	1	0	0	
15	24	1	0	2	0	0	41525134342	41525134342	8	0	2	4	1	5	2	5	1	3	4	3	4	2	715.000	4085.000	4800.000	0	0	1	4	1	5	2	5	1	3	4	3	4	2	2	2	2	2	2	2	2	2	2	2	2	720.000	985.000	1295.000	1570.000	1955.000	2780.000	3145.000	3545.000	3920.000	4270.000	4640.000	3239.250	3023.300	0	-1	8020	-1	-1	1	0	0	
15	25	1	0	2	0	1	13524232514	13521513423	4	0	2	1	3	5	2	1	5	1	3	4	2	3	550.000	3495.000	4045.000	0	0	1	1	3	5	2	1	5	1	3	4	2	3	2	2	2	2	2	2	2	2	2	2	2	555.000	825.000	1070.000	1330.000	1815.000	2115.000	2350.000	2765.000	3175.000	3520.000	3890.000	3239.250	3023.300	0	-1	7265	-1	-1	1	0	0	
15	26	1	0	2	0	0	35124245243	35124245243	4	0	11	3	5	1	2	4	2	4	5	2	4	3	730.000	4765.000	5495.000	1	0	0	3	5	1	2	4	2	4	5	2	3	3	2	2	2	2	2	2	2	2	2	2	2	735.000	1085.000	1730.000	2050.000	2420.000	2705.000	3085.000	3470.000	3900.000	4560.000	5265.000	3239.250	3023.300	0	-1	8715	-1	-1	1	0	0	
15	27	1	0	2	0	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	620.000	3310.000	3930.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	625.000	945.000	1250.000	1610.000	2060.000	2395.000	2685.000	2940.000	3225.000	3540.000	3750.000	3239.250	3023.300	0	-1	7150	-1	-1	1	0	0	
15	28	1	0	2	0	0	35414521313	35414521313	8	0	11	3	5	4	1	4	5	2	1	3	1	3	680.000	4060.000	4740.000	0	0	1	3	5	4	1	4	5	2	1	3	1	3	2	2	2	2	2	2	2	2	2	2	2	685.000	1005.000	1910.000	2205.000	2540.000	2850.000	3190.000	3990.000	4240.000	4420.000	4560.000	3239.250	3023.300	0	-1	7960	-1	-1	1	0	0	
15	29	1	0	2	0	0	21415414512	21415414512	6	0	3	2	1	4	1	5	4	1	4	5	1	2	855.000	3430.000	4285.000	0	0	1	2	1	4	1	5	4	1	4	5	1	2	2	2	2	2	2	2	2	2	2	2	2	860.000	1300.000	1575.000	1940.000	2235.000	2655.000	2980.000	3300.000	3585.000	3865.000	4100.000	3239.250	3023.300	0	-1	7505	-1	-1	1	0	0	
15	30	1	0	2	0	0	32541242451	32541242451	6	0	2	3	2	5	4	1	2	4	2	4	5	1	670.000	3860.000	4530.000	0	0	1	3	2	5	4	1	2	4	2	4	5	1	2	2	2	2	2	2	2	2	2	2	2	675.000	980.000	1265.000	1730.000	2125.000	2415.000	2745.000	3035.000	3705.000	4075.000	4340.000	3239.250	3023.300	0	-1	7750	-1	-1	1	0	0	
16	1	1	0	2	0	1	13524232514	13524215141	6	0	11	1	3	5	2	4	2	1	5	1	4	1	750.000	2845.000	3595.000	0	0	1	1	3	5	2	4	2	1	5	1	4	1	2	2	2	2	2	2	2	2	2	2	2	755.000	875.000	1110.000	1375.000	1640.000	1875.000	2160.000	2525.000	2750.000	3095.000	3385.000	3239.250	3023.300	0	-1	6815	-1	-1	1	0	0	
16	2	1	0	2	0	1	13524232514	13524232151	8	0	2	1	3	5	2	4	2	3	2	1	5	1	545.000	2875.000	3420.000	0	0	1	1	3	5	2	4	2	3	2	1	5	1	2	2	2	2	2	2	2	2	2	2	2	550.000	690.000	885.000	1105.000	1335.000	1510.000	1750.000	1990.000	2515.000	3050.000	3230.000	3239.250	3023.300	0	-1	6640	-1	-1	1	0	0	
16	3	1	0	2	0	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	575.000	2870.000	3445.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	580.000	875.000	1095.000	1330.000	1620.000	1870.000	2215.000	2440.000	2720.000	3030.000	3230.000	3239.250	3023.300	0	-1	6665	-1	-1	1	0	0	
16	4	1	0	2	0	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	585.000	2540.000	3125.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	590.000	850.000	1045.000	1260.000	1525.000	1780.000	2045.000	2260.000	2515.000	2755.000	2890.000	3239.250	3023.300	0	-1	6345	-1	-1	1	0	0	
16	5	1	0	2	0	0	21353235414	21353235414	4	0	4	2	1	3	5	3	2	3	5	4	1	4	925.000	3715.000	4640.000	0	0	1	2	1	3	5	3	2	3	5	4	1	4	2	2	2	2	2	2	2	2	2	2	2	930.000	1220.000	1905.000	2290.000	2675.000	2980.000	3375.000	3700.000	4025.000	4255.000	4500.000	3239.250	3023.300	0	-1	7860	-1	-1	1	0	0	
16	6	1	0	2	0	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	630.000	4330.000	4960.000	1	0	0	3	5	4	2	1	2	5	2	1	3	3	2	2	2	2	2	2	2	2	2	2	2	635.000	905.000	1385.000	1740.000	2055.000	2360.000	2680.000	2955.000	3455.000	3875.000	4705.000	3239.250	3023.300	0	-1	8180	-1	-1	1	0	0	
16	7	1	0	2	0	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	525.000	3035.000	3560.000	1	0	0	1	3	5	2	3	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	530.000	670.000	855.000	1145.000	1430.000	2100.000	2445.000	2760.000	3070.000	3240.000	3360.000	3239.250	3023.300	0	-1	6780	-1	-1	1	0	0	
16	8	1	0	2	0	0	23535125323	23535125323	6	0	4	2	3	5	3	5	1	2	5	3	2	3	710.000	3455.000	4165.000	0	0	1	2	3	5	3	5	1	2	5	3	2	3	2	2	2	2	2	2	2	2	2	2	2	715.000	990.000	1325.000	1885.000	2155.000	2530.000	2810.000	3110.000	3575.000	3770.000	3975.000	3239.250	3023.300	0	-1	7385	-1	-1	1	0	0	
16	9	1	0	2	0	1	13524232514	13524213252	6	0	4	1	3	5	2	4	2	1	3	2	5	2	520.000	5055.000	5575.000	1	0	0	1	3	5	2	3	2	1	3	2	5	2	2	2	2	2	2	2	2	2	2	2	2	525.000	670.000	1865.000	2245.000	2600.000	3545.000	3860.000	4295.000	4875.000	5220.000	5410.000	3239.250	3023.300	0	-1	8795	-1	-1	1	0	0	
16	10	1	0	2	0	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	575.000	2630.000	3205.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580.000	735.000	975.000	1330.000	1740.000	1965.000	2205.000	2440.000	2710.000	2860.000	3030.000	3239.250	3023.300	0	-1	6425	-1	-1	1	0	0	
16	11	1	0	2	0	1	35421252143	35424145352	4	0	11	3	5	4	2	4	1	4	5	3	5	2	590.000	3430.000	4020.000	0	0	1	3	5	4	2	4	1	4	5	3	5	2	2	2	2	2	2	2	2	2	2	2	2	595.000	870.000	1140.000	1400.000	1735.000	2140.000	2425.000	2760.000	3225.000	3505.000	3870.000	3239.250	3023.300	0	-1	7240	-1	-1	1	0	0	
16	12	1	0	2	0	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	685.000	3495.000	4180.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690.000	1200.000	1550.000	1800.000	2085.000	2395.000	2880.000	3190.000	3530.000	3835.000	4005.000	3239.250	3023.300	0	-1	7400	-1	-1	1	0	0	
16	13	1	0	2	0	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	565.000	3120.000	3685.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	570.000	840.000	1100.000	1335.000	1640.000	1930.000	2290.000	2525.000	2810.000	3310.000	3550.000	3239.250	3023.300	0	-1	6905	-1	-1	1	0	0	
16	14	1	0	2	0	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	630.000	3480.000	4110.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	635.000	925.000	1705.000	2035.000	2345.000	2655.000	2960.000	3255.000	3535.000	3775.000	3900.000	3239.250	3023.300	0	-1	7330	-1	-1	1	0	0	
16	15	1	0	2	0	0	32531323534	32531323534	6	0	2	3	2	5	3	1	3	2	3	5	3	4	870.000	4060.000	4930.000	0	0	1	3	2	5	3	1	3	2	3	5	3	4	2	2	2	2	2	2	2	2	2	2	2	875.000	1160.000	1430.000	1925.000	2360.000	2670.000	2985.000	3595.000	4050.000	4380.000	4795.000	3239.250	3023.300	0	-1	8150	-1	-1	1	0	0	
16	16	1	0	2	0	1	35421252143	35423515252	4	0	4	3	5	4	2	3	5	1	5	2	5	2	615.000	4050.000	4665.000	0	0	1	3	5	4	2	3	5	1	5	2	5	2	2	2	2	2	2	2	2	2	2	2	2	620.000	925.000	1215.000	1490.000	1925.000	2335.000	2660.000	3070.000	3890.000	4240.000	4495.000	3239.250	3023.300	0	-1	7885	-1	-1	1	0	0	
16	17	1	0	2	0	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	630.000	3595.000	4225.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	635.000	950.000	1270.000	1555.000	1940.000	2230.000	2650.000	2915.000	3315.000	3655.000	4060.000	3239.250	3023.300	0	-1	7445	-1	-1	1	0	0	
16	18	1	0	2	0	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	720.000	3125.000	3845.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	725.000	1045.000	1360.000	1725.000	2020.000	2325.000	2635.000	2915.000	3240.000	3480.000	3630.000	3239.250	3023.300	0	-1	7065	-1	-1	1	0	0	
16	19	1	0	2	0	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	625.000	2590.000	3215.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630.000	810.000	1010.000	1290.000	1570.000	1780.000	1990.000	2235.000	2735.000	2905.000	3050.000	3239.250	3023.300	0	-1	6435	-1	-1	1	0	0	
16	20	1	0	2	0	0	53154121545	53154121545	6	0	4	5	3	1	5	4	1	2	1	5	4	5	790.000	4145.000	4935.000	1	0	0	5	3	1	5	4	2	2	1	5	4	5	2	2	2	2	2	2	2	2	2	2	2	795.000	1130.000	1435.000	1815.000	2215.000	2715.000	3240.000	3900.000	4280.000	4580.000	4775.000	3239.250	3023.300	0	-1	8155	-1	-1	1	0	0	
16	21	1	0	2	0	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	660.000	3090.000	3750.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	665.000	805.000	1035.000	1390.000	1785.000	2020.000	2390.000	2670.000	3260.000	3435.000	3585.000	3239.250	3023.300	0	-1	6970	-1	-1	1	0	0	
16	22	1	0	2	0	0	21545353421	21545353421	4	0	4	2	1	5	4	5	3	5	3	4	2	1	820.000	4405.000	5225.000	0	0	1	2	1	5	4	5	3	5	3	4	2	1	2	2	2	2	2	2	2	2	2	2	2	825.000	1205.000	1590.000	1960.000	2540.000	3040.000	3450.000	3860.000	4235.000	4720.000	4970.000	3239.250	3023.300	0	-1	8445	-1	-1	1	0	0	
16	23	1	0	2	0	0	31525142132	31525142132	6	0	11	3	1	5	2	5	1	4	2	1	3	2	910.000	3595.000	4505.000	0	0	1	3	1	5	2	5	1	4	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	915.000	1175.000	1480.000	1820.000	2150.000	2595.000	3075.000	3325.000	3710.000	4095.000	4290.000	3239.250	3023.300	0	-1	7725	-1	-1	1	0	0	
16	24	1	0	2	0	1	13524232514	13525414243	4	0	11	1	3	5	2	5	4	1	4	2	4	3	605.000	3645.000	4250.000	0	0	1	1	3	5	2	5	4	1	4	2	4	3	2	2	2	2	2	2	2	2	2	2	2	610.000	765.000	1020.000	1615.000	2000.000	2365.000	2675.000	3020.000	3405.000	3895.000	4080.000	3239.250	3023.300	0	-1	7470	-1	-1	1	0	0	
16	25	1	0	2	0	1	13524232514	13524232453	8	0	3	1	3	5	2	4	2	3	2	4	5	3	595.000	5730.000	6325.000	1	0	0	1	3	5	2	2	3	2	2	4	5	3	2	2	2	2	2	2	2	2	2	2	2	600.000	780.000	985.000	1310.000	1885.000	2920.000	3865.000	5035.000	5410.000	5805.000	6130.000	3239.250	3023.300	0	-1	9545	-1	-1	1	0	0	
16	26	1	0	2	0	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	685.000	2545.000	3230.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690.000	945.000	1180.000	1420.000	1670.000	1910.000	2185.000	2410.000	2655.000	2885.000	3030.000	3239.250	3023.300	0	-1	6450	-1	-1	1	0	0	
16	27	1	0	2	0	0	13434125124	13434125124	8	0	3	1	3	4	3	4	1	2	5	1	2	4	640.000	4530.000	5170.000	0	0	1	1	3	4	3	4	1	2	5	1	2	4	2	2	2	2	2	2	2	2	2	2	2	645.000	1205.000	1495.000	1795.000	2110.000	2540.000	2845.000	3135.000	3405.000	3735.000	4850.000	3239.250	3023.300	0	-1	8390	-1	-1	1	0	0	
16	28	1	0	2	0	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	665.000	2570.000	3235.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670.000	930.000	1155.000	1415.000	1660.000	1915.000	2185.000	2400.000	2650.000	2840.000	2965.000	3239.250	3023.300	0	-1	6455	-1	-1	1	0	0	
16	29	1	0	2	0	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	600.000	2600.000	3200.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605.000	895.000	1125.000	1380.000	1625.000	1860.000	2130.000	2335.000	2580.000	2800.000	2985.000	3239.250	3023.300	0	-1	6420	-1	-1	1	0	0	
16	30	1	0	2	0	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	535.000	2570.000	3105.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	765.000	1005.000	1250.000	1510.000	1720.000	2025.000	2240.000	2575.000	2755.000	2910.000	3239.250	3023.300	0	-1	6325	-1	-1	1	0	0	
17	1	1	0	2	0	0	54212541451	54212541451	4	0	3	5	4	2	1	2	5	4	1	4	5	1	1115.000	4215.000	5330.000	1	0	0	5	4	2	1	2	5	4	1	3	3	1	2	2	2	2	2	2	2	2	2	2	2	1120.000	1495.000	1760.000	2030.000	2255.000	2530.000	2820.000	3555.000	3900.000	4395.000	5120.000	3239.250	3023.300	0	-1	8550	-1	-1	1	0	0	
17	2	1	0	2	0	1	13524232514	13524243421	6	0	2	1	3	5	2	4	2	4	3	4	2	1	570.000	3405.000	3975.000	0	0	1	1	3	5	2	4	2	4	3	4	2	1	2	2	2	2	2	2	2	2	2	2	2	575.000	755.000	990.000	1235.000	1510.000	1725.000	2245.000	2670.000	3065.000	3600.000	3790.000	3239.250	3023.300	0	-1	7195	-1	-1	1	0	0	
17	3	1	0	2	0	0	13531545341	13531545341	6	0	4	1	3	5	3	1	5	4	5	3	4	1	630.000	3590.000	4220.000	0	0	1	1	3	5	3	1	5	4	5	3	4	1	2	2	2	2	2	2	2	2	2	2	2	635.000	745.000	980.000	1435.000	1710.000	1990.000	2310.000	2970.000	3305.000	3770.000	3985.000	3239.250	3023.300	0	-1	7440	-1	-1	1	0	0	
17	4	1	0	2	0	0	32425235214	32425235214	8	0	3	3	2	4	2	5	2	3	5	2	1	4	810.000	3490.000	4300.000	0	0	1	3	2	4	2	5	2	3	5	2	1	4	2	2	2	2	2	2	2	2	2	2	2	815.000	1085.000	1395.000	1815.000	2120.000	2410.000	2725.000	3170.000	3610.000	3880.000	4115.000	3239.250	3023.300	0	-1	7520	-1	-1	1	0	0	
17	5	1	0	2	0	0	51435452513	51435452513	6	0	2	5	1	4	3	5	4	5	2	5	1	3	580.000	4345.000	4925.000	0	0	1	5	1	4	3	5	4	5	2	5	1	3	2	2	2	2	2	2	2	2	2	2	2	585.000	840.000	1065.000	1745.000	2235.000	2490.000	3125.000	3515.000	3875.000	4365.000	4725.000	3239.250	3023.300	0	-1	8145	-1	-1	1	0	0	
17	6	1	0	2	0	1	35421252143	35421252325	8	0	11	3	5	4	2	1	2	5	2	3	2	5	635.000	3435.000	4070.000	0	0	1	3	5	4	2	1	2	5	2	3	2	5	2	2	2	2	2	2	2	2	2	2	2	640.000	1075.000	1605.000	1875.000	2165.000	2460.000	2735.000	2990.000	3335.000	3680.000	3920.000	3239.250	3023.300	0	-1	7290	-1	-1	1	0	0	
17	7	1	0	2	0	0	52145413515	52145413515	4	0	4	5	2	1	4	5	4	1	3	5	1	5	775.000	4170.000	4945.000	0	0	1	5	2	1	4	5	4	1	3	5	1	5	2	2	2	2	2	2	2	2	2	2	2	780.000	1015.000	1310.000	1610.000	2135.000	2805.000	3250.000	3585.000	4000.000	4510.000	4765.000	3239.250	3023.300	0	-1	8165	-1	-1	1	0	0	
17	8	1	0	2	0	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	525.000	2550.000	3075.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	530.000	760.000	990.000	1305.000	1580.000	1815.000	2040.000	2250.000	2545.000	2730.000	2880.000	3239.250	3023.300	0	-1	6295	-1	-1	1	0	0	
17	9	1	0	2	0	0	25352351414	25352351414	8	0	11	2	5	3	5	2	3	5	1	4	1	4	680.000	3715.000	4395.000	0	0	1	2	5	3	5	2	3	5	1	4	1	4	2	2	2	2	2	2	2	2	2	2	2	685.000	975.000	1375.000	1660.000	2020.000	2360.000	2950.000	3220.000	3560.000	3805.000	4200.000	3239.250	3023.300	0	-1	7615	-1	-1	1	0	0	
17	10	1	0	2	0	1	35421252143	35425314352	4	0	3	3	5	4	2	5	3	1	4	3	5	2	635.000	3510.000	4145.000	0	0	1	3	5	4	2	5	3	1	4	3	5	2	2	2	2	2	2	2	2	2	2	2	2	640.000	850.000	1110.000	1355.000	1785.000	2180.000	2455.000	3100.000	3435.000	3730.000	3965.000	3239.250	3023.300	0	-1	7365	-1	-1	1	0	0	
17	11	1	0	2	0	1	13524232514	13524254131	6	0	3	1	3	5	2	4	2	5	4	1	3	1	560.000	3785.000	4345.000	1	0	0	1	3	5	2	4	2	5	4	1	4	1	2	2	2	2	2	2	2	2	2	2	2	565.000	700.000	900.000	1160.000	1425.000	1680.000	2445.000	2685.000	3005.000	3505.000	4135.000	3239.250	3023.300	0	-1	7565	-1	-1	1	0	0	
17	12	1	0	2	0	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	585.000	2515.000	3100.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	590.000	815.000	1095.000	1380.000	1665.000	1880.000	2150.000	2385.000	2590.000	2770.000	2910.000	3239.250	3023.300	0	-1	6320	-1	-1	1	0	0	
17	13	1	0	2	0	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	425.000	2420.000	2845.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	430.000	655.000	880.000	1140.000	1405.000	1625.000	1855.000	2115.000	2370.000	2505.000	2635.000	3239.250	3023.300	0	-1	6065	-1	-1	1	0	0	
17	14	1	0	2	0	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	555.000	2515.000	3070.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	725.000	915.000	1195.000	1455.000	1675.000	1920.000	2155.000	2570.000	2765.000	2870.000	3239.250	3023.300	0	-1	6290	-1	-1	1	0	0	
17	15	1	0	2	0	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	415.000	2140.000	2555.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	420.000	525.000	725.000	975.000	1195.000	1375.000	1590.000	1805.000	2035.000	2210.000	2350.000	3239.250	3023.300	0	-1	5775	-1	-1	1	0	0	
17	16	1	0	2	0	0	41515131315	41515131315	8	0	2	4	1	5	1	5	1	3	1	3	1	5	805.000	3405.000	4210.000	0	0	1	4	1	5	1	5	1	3	1	3	1	5	2	2	2	2	2	2	2	2	2	2	2	810.000	1050.000	1290.000	1860.000	2100.000	2425.000	2795.000	3115.000	3405.000	3680.000	4040.000	3239.250	3023.300	0	-1	7430	-1	-1	1	0	0	
17	17	1	0	2	0	0	25343541242	25343541242	4	0	11	2	5	3	4	3	5	4	1	2	4	2	790.000	4235.000	5025.000	1	0	0	2	5	3	4	3	5	4	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	795.000	1075.000	1555.000	2070.000	2520.000	2800.000	3145.000	3515.000	4265.000	4660.000	4820.000	3239.250	3023.300	0	-1	8245	-1	-1	1	0	0	
17	18	1	0	2	0	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	665.000	3265.000	3930.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670.000	965.000	1220.000	1485.000	1780.000	2075.000	2475.000	2735.000	3050.000	3455.000	3695.000	3239.250	3023.300	0	-1	7150	-1	-1	1	0	0	
17	19	1	0	2	0	1	13524232514	13525323241	4	0	4	1	3	5	2	5	3	2	3	2	4	1	585.000	4255.000	4840.000	0	0	1	1	3	5	2	5	3	2	3	2	4	1	2	2	2	2	2	2	2	2	2	2	2	590.000	795.000	1045.000	1395.000	2155.000	2575.000	2900.000	3530.000	3995.000	4405.000	4620.000	3239.250	3023.300	0	-1	8060	-1	-1	1	0	0	
17	20	1	0	2	0	1	35421252143	35424521254	4	0	2	3	5	4	2	4	5	2	1	2	5	4	645.000	3760.000	4405.000	0	0	1	3	5	4	2	4	5	2	1	2	5	4	2	2	2	2	2	2	2	2	2	2	2	650.000	905.000	1160.000	1420.000	1850.000	2360.000	2695.000	3055.000	3400.000	3845.000	4235.000	3239.250	3023.300	0	-1	7625	-1	-1	1	0	0	
17	21	1	0	2	0	1	35421252143	35421214354	6	0	11	3	5	4	2	1	2	1	4	3	5	4	600.000	3585.000	4185.000	1	0	0	3	5	4	2	1	2	1	4	3	5	3	2	2	2	2	2	2	2	2	2	2	2	605.000	870.000	1140.000	1415.000	1705.000	2025.000	2785.000	3135.000	3385.000	3710.000	3980.000	3239.250	3023.300	0	-1	7405	-1	-1	1	0	0	
17	22	1	0	2	0	1	35421252143	35421252315	8	0	3	3	5	4	2	1	2	5	2	3	1	5	1195.000	3245.000	4440.000	0	0	1	3	5	4	2	1	2	5	2	3	1	5	2	2	2	2	2	2	2	2	2	2	2	1200.000	1500.000	1765.000	2055.000	2345.000	2620.000	2885.000	3140.000	3590.000	4010.000	4240.000	3239.250	3023.300	0	-1	7660	-1	-1	1	0	0	
17	23	1	0	2	0	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	555.000	2545.000	3100.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	730.000	950.000	1265.000	1550.000	1750.000	1980.000	2215.000	2535.000	2745.000	2880.000	3239.250	3023.300	0	-1	6320	-1	-1	1	0	0	
17	24	1	0	2	0	0	13235152525	13235152525	8	0	11	1	3	2	3	5	1	5	2	5	2	5	635.000	4470.000	5105.000	0	0	1	1	3	2	3	5	1	5	2	5	2	5	2	2	2	2	2	2	2	2	2	2	2	640.000	1150.000	1395.000	2465.000	2910.000	3385.000	3710.000	4015.000	4345.000	4715.000	4925.000	3239.250	3023.300	0	-1	8325	-1	-1	1	0	0	
17	25	1	0	2	0	0	25351542534	25351542534	4	0	11	2	5	3	5	1	5	4	2	5	3	4	605.000	4685.000	5290.000	0	0	1	2	5	3	5	1	5	4	2	5	3	4	2	2	2	2	2	2	2	2	2	2	2	610.000	965.000	1275.000	1610.000	1975.000	2255.000	2695.000	3010.000	3460.000	3895.000	4960.000	3239.250	3023.300	0	-1	8510	-1	-1	1	0	0	
17	26	1	0	2	0	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	695.000	3845.000	4540.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	700.000	990.000	1705.000	2085.000	2460.000	2740.000	3070.000	3415.000	3760.000	4065.000	4250.000	3239.250	3023.300	0	-1	7760	-1	-1	1	0	0	
17	27	1	0	2	0	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	495.000	2550.000	3045.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500.000	660.000	890.000	1155.000	1415.000	1670.000	1905.000	2140.000	2385.000	2615.000	2725.000	3239.250	3023.300	0	-1	6265	-1	-1	1	0	0	
17	28	1	0	2	0	0	31451212513	31451212513	4	0	3	3	1	4	5	1	2	1	2	5	1	3	1070.000	3165.000	4235.000	1	0	0	3	1	4	5	1	2	1	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	1075.000	1435.000	1730.000	2015.000	2295.000	2650.000	2940.000	3205.000	3520.000	3800.000	4035.000	3239.250	3023.300	0	-1	7455	-1	-1	1	0	0	
17	29	1	0	2	0	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	735.000	2930.000	3665.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	740.000	1045.000	1305.000	1525.000	1785.000	2010.000	2380.000	2630.000	2895.000	3140.000	3365.000	3239.250	3023.300	0	-1	6885	-1	-1	1	0	0	
