BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	
7	5	2	1	2	1	0	14325242135	14325242135	6	0	11	1	4	3	2	5	2	4	2	1	3	5	725.000	2670.000	3395.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	730.000	910.000	1290.000	1535.000	1825.000	2080.000	2345.000	2580.000	2885.000	3035.000	3250.000	3500.000	2940.000	0	-1	6615	-1	-1	1	0	0	
7	6	2	1	2	1	0	51423252413	51423252413	6	0	3	5	1	4	2	3	2	5	2	4	1	3	855.000	2530.000	3385.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	860.000	1050.000	1330.000	1550.000	1810.000	2010.000	2485.000	2610.000	2865.000	3045.000	3200.000	3500.000	2940.000	0	-1	6605	-1	-1	1	0	0	
7	7	2	1	2	1	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	610.000	2940.000	3550.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	615.000	850.000	1185.000	1465.000	1810.000	2030.000	2345.000	2635.000	3165.000	3230.000	3395.000	3500.000	2940.000	0	-1	6770	-1	-1	1	0	0	
7	8	2	1	2	1	0	51423252413	51423252413	6	0	11	5	1	4	2	3	2	5	2	4	1	3	620.000	4000.000	4620.000	1	0	0	5	1	2	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	625.000	890.000	1475.000	2545.000	2845.000	3095.000	3340.000	3530.000	3795.000	4145.000	4410.000	3500.000	2940.000	0	-1	7840	-1	-1	1	0	0	
7	9	2	1	2	1	0	51423252413	51423252413	6	0	11	5	1	4	2	3	2	5	2	4	1	3	570.000	3210.000	3780.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	575.000	810.000	1145.000	1500.000	1755.000	1970.000	2300.000	2750.000	3080.000	3425.000	3595.000	3500.000	2940.000	0	-1	7000	-1	-1	1	0	0	
7	10	2	1	2	1	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	655.000	2630.000	3285.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	660.000	895.000	1110.000	1340.000	1615.000	1845.000	2085.000	2255.000	2740.000	2855.000	3100.000	3500.000	2940.000	0	-1	6505	-1	-1	1	0	0	
7	11	2	1	2	1	0	51423252413	51423252413	6	0	11	5	1	4	2	3	2	5	2	4	1	3	650.000	3015.000	3665.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	655.000	890.000	1155.000	1400.000	1680.000	1885.000	2250.000	2515.000	2780.000	3260.000	3425.000	3500.000	2940.000	0	-1	6885	-1	-1	1	0	0	
7	12	2	1	2	1	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	530.000	2775.000	3305.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	535.000	765.000	995.000	1200.000	1460.000	1680.000	1965.000	2245.000	2495.000	2970.000	3090.000	3500.000	2940.000	0	-1	6525	-1	-1	1	0	0	
7	13	2	1	2	1	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	505.000	2605.000	3110.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	510.000	740.000	935.000	1150.000	1445.000	1705.000	1965.000	2165.000	2585.000	2725.000	2895.000	3500.000	2940.000	0	-1	6330	-1	-1	1	0	0	
7	14	2	1	2	1	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	695.000	2830.000	3525.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	700.000	890.000	1205.000	1415.000	1735.000	1915.000	2405.000	2595.000	2910.000	3190.000	3345.000	3500.000	2940.000	0	-1	6745	-1	-1	1	0	0	
7	15	2	1	2	1	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	520.000	2715.000	3235.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	525.000	750.000	995.000	1210.000	1490.000	1695.000	2020.000	2300.000	2560.000	2900.000	3035.000	3500.000	2940.000	0	-1	6455	-1	-1	1	0	0	
7	16	2	1	2	1	0	14325242135	14325242135	6	0	3	1	4	3	2	5	2	4	2	1	3	5	560.000	2485.000	3045.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	565.000	720.000	940.000	1140.000	1435.000	1665.000	1930.000	2130.000	2590.000	2720.000	2865.000	3500.000	2940.000	0	-1	6265	-1	-1	1	0	0	
7	17	2	1	2	1	0	14325242135	14325242135	6	0	11	1	4	3	2	5	2	4	2	1	3	5	475.000	2715.000	3190.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	480.000	700.000	945.000	1220.000	1530.000	1810.000	2135.000	2360.000	2695.000	2885.000	3015.000	3500.000	2940.000	0	-1	6410	-1	-1	1	0	0	
7	18	2	1	2	1	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	650.000	2685.000	3335.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	655.000	880.000	1170.000	1450.000	1740.000	1940.000	2250.000	2490.000	2715.000	2955.000	3130.000	3500.000	2940.000	0	-1	6555	-1	-1	1	0	0	
7	19	2	1	2	1	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	495.000	3970.000	4465.000	1	0	0	5	1	4	2	3	2	5	2	4	2	3	2	2	2	2	2	2	2	2	2	2	2	500.000	770.000	1075.000	1295.000	1570.000	1805.000	2635.000	3055.000	3295.000	3585.000	4275.000	3500.000	2940.000	0	-1	7685	-1	-1	1	0	0	
7	20	2	1	2	1	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	555.000	3345.000	3900.000	1	0	0	1	4	3	2	5	2	4	1	1	3	3	2	2	2	2	2	2	2	2	2	2	2	560.000	795.000	1045.000	1325.000	1585.000	1790.000	2010.000	2310.000	3200.000	3305.000	3485.000	3500.000	2940.000	0	-1	7120	-1	-1	1	0	0	
7	21	2	1	2	1	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	855.000	2940.000	3795.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	860.000	1170.000	1470.000	1705.000	2005.000	2220.000	2520.000	2830.000	3135.000	3450.000	3630.000	3500.000	2940.000	0	-1	7015	-1	-1	1	0	0	
7	22	2	1	2	1	0	14325242135	14325242135	6	0	3	1	4	3	2	5	2	4	2	1	3	5	475.000	3020.000	3495.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	480.000	715.000	1150.000	1425.000	1755.000	1985.000	2270.000	2500.000	2860.000	3050.000	3260.000	3500.000	2940.000	0	-1	6715	-1	-1	1	0	0	
7	23	2	1	2	1	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	575.000	2865.000	3440.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	580.000	810.000	1080.000	1335.000	1645.000	1860.000	2170.000	2440.000	2730.000	3045.000	3215.000	3500.000	2940.000	0	-1	6660	-1	-1	1	0	0	
7	24	2	1	2	1	0	51423252413	51423252413	6	0	3	5	1	4	2	3	2	5	2	4	1	3	505.000	3215.000	3720.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	510.000	810.000	1085.000	1475.000	1715.000	2030.000	2615.000	2770.000	3035.000	3310.000	3435.000	3500.000	2940.000	0	-1	6940	-1	-1	1	0	0	
7	25	2	1	2	1	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	540.000	4730.000	5270.000	1	0	0	1	4	2	3	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	545.000	800.000	1060.000	1325.000	3565.000	3810.000	4060.000	4335.000	4750.000	4920.000	5105.000	3500.000	2940.000	0	-1	8490	-1	-1	1	0	0	
7	26	2	1	2	1	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	555.000	2835.000	3390.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	560.000	770.000	1045.000	1300.000	1560.000	1860.000	2145.000	2380.000	2720.000	2940.000	3135.000	3500.000	2940.000	0	-1	6610	-1	-1	1	0	0	
7	27	2	1	2	1	0	14325242135	14325242135	6	0	3	1	4	3	2	5	2	4	2	1	3	5	1090.000	2770.000	3860.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	1095.000	1325.000	1610.000	1860.000	2205.000	2430.000	2680.000	2920.000	3245.000	3480.000	3680.000	3500.000	2940.000	0	-1	7080	-1	-1	1	0	0	
7	28	2	1	2	1	0	51423252413	51423252413	6	0	3	5	1	4	2	3	2	5	2	4	1	3	435.000	3630.000	4065.000	1	0	0	5	1	4	2	3	2	5	2	4	2	1	2	2	2	2	2	2	2	2	2	2	2	440.000	765.000	1075.000	1310.000	1605.000	1845.000	2520.000	2710.000	2990.000	3285.000	3405.000	3500.000	2940.000	0	-1	7285	-1	-1	1	0	0	
7	29	2	1	2	1	0	14325242135	14325242135	6	0	11	1	4	3	2	5	2	4	2	1	3	5	675.000	3790.000	4465.000	1	0	0	1	4	2	3	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	680.000	915.000	1160.000	1425.000	2690.000	2925.000	3180.000	3695.000	3985.000	4145.000	4265.000	3500.000	2940.000	0	-1	7685	-1	-1	1	0	0	
7	30	2	1	2	1	0	51423252413	51423252413	6	0	3	5	1	4	2	3	2	5	2	4	1	3	700.000	3225.000	3925.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	705.000	995.000	1285.000	1555.000	1875.000	2155.000	2495.000	2775.000	3110.000	3420.000	3660.000	3500.000	2940.000	0	-1	7145	-1	-1	1	0	0	
7	31	2	1	2	1	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	610.000	3175.000	3785.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	615.000	890.000	1155.000	1400.000	1670.000	1925.000	2275.000	2560.000	2890.000	3305.000	3505.000	3500.000	2940.000	0	-1	7005	-1	-1	1	0	0	
7	32	2	1	2	1	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	530.000	3350.000	3880.000	1	0	0	1	4	3	2	5	2	4	1	1	3	5	2	2	2	2	2	2	2	2	2	2	2	535.000	795.000	1090.000	1345.000	1655.000	1915.000	2225.000	2495.000	3325.000	3505.000	3640.000	3500.000	2940.000	0	-1	7100	-1	-1	1	0	0	
8	1	2	1	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	665.000	2720.000	3385.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	670.000	890.000	1170.000	1455.000	1745.000	1960.000	2220.000	2500.000	2800.000	3005.000	3175.000	3500.000	2940.000	0	-1	6605	-1	-1	1	0	0	
8	2	2	1	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	735.000	2900.000	3635.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	740.000	955.000	1245.000	1510.000	1790.000	2040.000	2370.000	2650.000	2895.000	3200.000	3400.000	3500.000	2940.000	0	-1	6855	-1	-1	1	0	0	
8	3	2	1	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	550.000	3705.000	4255.000	1	0	0	1	3	5	2	4	2	3	2	5	1	3	2	2	2	2	2	2	2	2	2	2	2	555.000	835.000	1105.000	1410.000	1700.000	1940.000	2905.000	3135.000	3525.000	3840.000	4055.000	3500.000	2940.000	0	-1	7475	-1	-1	1	0	0	
8	4	2	1	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	710.000	2745.000	3455.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	715.000	910.000	1190.000	1490.000	1790.000	2065.000	2365.000	2610.000	2865.000	3110.000	3265.000	3500.000	2940.000	0	-1	6675	-1	-1	1	0	0	
8	5	2	1	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	670.000	2820.000	3490.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	675.000	945.000	1175.000	1430.000	1710.000	1975.000	2280.000	2520.000	2810.000	3095.000	3320.000	3500.000	2940.000	0	-1	6710	-1	-1	1	0	0	
8	6	2	1	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	730.000	3200.000	3930.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	735.000	915.000	1145.000	1435.000	1700.000	1960.000	2545.000	2765.000	3090.000	3420.000	3645.000	3500.000	2940.000	0	-1	7150	-1	-1	1	0	0	
8	7	2	1	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	765.000	4340.000	5105.000	1	0	0	1	4	2	3	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	770.000	1085.000	1325.000	1590.000	3120.000	3370.000	3635.000	4320.000	4555.000	4775.000	4950.000	3500.000	2940.000	0	-1	8325	-1	-1	1	0	0	
8	8	2	1	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	590.000	3610.000	4200.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	595.000	880.000	1175.000	1430.000	1695.000	1950.000	2435.000	2870.000	3500.000	3795.000	4005.000	3500.000	2940.000	0	-1	7420	-1	-1	1	0	0	
8	9	2	1	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	1320.000	5985.000	7305.000	1	0	0	3	5	2	2	4	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1325.000	1610.000	1890.000	3165.000	3460.000	3860.000	4925.000	5790.000	6575.000	6745.000	7120.000	3500.000	2940.000	0	-1	10525	-1	-1	1	0	0	
8	10	2	1	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	715.000	2880.000	3595.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	720.000	1015.000	1280.000	1575.000	1870.000	2075.000	2350.000	2600.000	2835.000	3075.000	3320.000	3500.000	2940.000	0	-1	6815	-1	-1	1	0	0	
8	11	2	1	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	725.000	3435.000	4160.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	730.000	920.000	1205.000	1565.000	1870.000	2150.000	2620.000	2980.000	3350.000	3750.000	3910.000	3500.000	2940.000	0	-1	7380	-1	-1	1	0	0	
8	12	2	1	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	1180.000	4160.000	5340.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1185.000	1385.000	1695.000	2015.000	2550.000	2830.000	3520.000	3860.000	4490.000	4700.000	5180.000	3500.000	2940.000	0	-1	8560	-1	-1	1	0	0	
8	13	2	1	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	680.000	3695.000	4375.000	1	0	0	1	3	5	2	4	2	3	2	5	1	3	2	2	2	2	2	2	2	2	2	2	2	685.000	910.000	1170.000	1515.000	1790.000	2090.000	2500.000	2765.000	3125.000	3445.000	3585.000	3500.000	2940.000	0	-1	7605	-1	-1	1	0	0	
8	14	2	1	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	895.000	4030.000	4925.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	900.000	1525.000	2010.000	2405.000	2780.000	3070.000	3425.000	3710.000	3970.000	4280.000	4650.000	3500.000	2940.000	0	-1	8145	-1	-1	1	0	0	
8	15	2	1	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	990.000	3715.000	4705.000	1	0	0	3	5	4	2	1	2	5	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	995.000	1325.000	1645.000	2070.000	2350.000	2640.000	3030.000	3260.000	3690.000	4040.000	4390.000	3500.000	2940.000	0	-1	7925	-1	-1	1	0	0	
8	16	2	1	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	910.000	3700.000	4610.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	915.000	1075.000	1335.000	1745.000	2030.000	2275.000	2565.000	3090.000	3430.000	3725.000	4395.000	3500.000	2940.000	0	-1	7830	-1	-1	1	0	0	
8	17	2	1	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	785.000	3585.000	4370.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	790.000	930.000	1205.000	1630.000	1860.000	2185.000	2490.000	2985.000	3575.000	3855.000	4135.000	3500.000	2940.000	0	-1	7590	-1	-1	1	0	0	
8	18	2	1	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	705.000	3455.000	4160.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	710.000	925.000	1255.000	1560.000	1875.000	2170.000	2600.000	2885.000	3370.000	3705.000	3895.000	3500.000	2940.000	0	-1	7380	-1	-1	1	0	0	
8	19	2	1	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	630.000	3045.000	3675.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	635.000	810.000	1105.000	1410.000	1695.000	1940.000	2275.000	2485.000	2935.000	3270.000	3450.000	3500.000	2940.000	0	-1	6895	-1	-1	1	0	0	
8	20	2	1	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	675.000	3085.000	3760.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	680.000	975.000	1205.000	1505.000	1790.000	2035.000	2630.000	2810.000	3020.000	3520.000	3570.000	3500.000	2940.000	0	-1	6980	-1	-1	1	0	0	
8	21	2	1	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	580.000	3270.000	3850.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	585.000	745.000	1045.000	1335.000	1625.000	1950.000	2380.000	2735.000	3075.000	3440.000	3680.000	3500.000	2940.000	0	-1	7070	-1	-1	1	0	0	
8	22	2	1	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	565.000	3760.000	4325.000	1	0	0	1	4	3	2	5	2	4	1	1	3	5	2	2	2	2	2	2	2	2	2	2	2	570.000	735.000	985.000	1230.000	1530.000	1805.000	2035.000	2455.000	3985.000	4040.000	4140.000	3500.000	2940.000	0	-1	7545	-1	-1	1	0	0	
8	23	2	1	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	855.000	4625.000	5480.000	1	0	0	3	5	4	2	1	2	3	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	860.000	1150.000	1545.000	2020.000	2260.000	2535.000	2805.000	3920.000	4585.000	4905.000	5270.000	3500.000	2940.000	0	-1	8700	-1	-1	1	0	0	
8	24	2	1	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	1100.000	3220.000	4320.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1105.000	1360.000	1670.000	1975.000	2325.000	2620.000	2995.000	3275.000	3540.000	3875.000	4145.000	3500.000	2940.000	0	-1	7540	-1	-1	1	0	0	
8	25	2	1	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	670.000	3190.000	3860.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	675.000	895.000	1220.000	1540.000	1870.000	2155.000	2470.000	2780.000	3125.000	3440.000	3670.000	3500.000	2940.000	0	-1	7080	-1	-1	1	0	0	
8	26	2	1	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	1040.000	3985.000	5025.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1045.000	1280.000	1630.000	1980.000	2295.000	2580.000	3010.000	3215.000	3730.000	4030.000	4820.000	3500.000	2940.000	0	-1	8245	-1	-1	1	0	0	
8	27	2	1	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	655.000	3785.000	4440.000	1	0	0	1	4	3	2	5	2	4	3	1	3	5	2	2	2	2	2	2	2	2	2	2	2	660.000	890.000	1180.000	1455.000	1925.000	2215.000	2620.000	3090.000	4065.000	4125.000	4275.000	3500.000	2940.000	0	-1	7660	-1	-1	1	0	0	
8	28	2	1	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	610.000	2985.000	3595.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	615.000	870.000	1130.000	1385.000	1840.000	2085.000	2435.000	2680.000	2945.000	3155.000	3400.000	3500.000	2940.000	0	-1	6815	-1	-1	1	0	0	
8	29	2	1	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	1675.000	3150.000	4825.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1680.000	1905.000	2175.000	2440.000	2760.000	2990.000	3325.000	3650.000	4020.000	4255.000	4570.000	3500.000	2940.000	0	-1	8045	-1	-1	1	0	0	
8	30	2	1	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	580.000	5480.000	6060.000	1	0	0	1	4	3	5	2	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	585.000	820.000	1095.000	1705.000	2030.000	3225.000	3460.000	4380.000	5160.000	5640.000	5945.000	3500.000	2940.000	0	-1	9280	-1	-1	1	0	0	
8	31	2	1	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	615.000	2840.000	3455.000	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	620.000	855.000	1115.000	1450.000	1810.000	2140.000	2420.000	2650.000	2965.000	3130.000	3245.000	3500.000	2940.000	0	-1	6675	-1	-1	1	0	0	
8	32	2	1	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	595.000	3200.000	3795.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	600.000	750.000	1045.000	1340.000	1630.000	1905.000	2225.000	2510.000	2900.000	3205.000	3480.000	3500.000	2940.000	0	-1	7015	-1	-1	1	0	0	
9	1	2	1	2	0	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	1085.000	3855.000	4940.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1090.000	1470.000	1830.000	2215.000	2555.000	2840.000	3200.000	3550.000	3850.000	4210.000	4450.000	3500.000	2940.000	0	-1	8160	-1	-1	1	0	0	
9	2	2	1	2	0	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	755.000	3485.000	4240.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	760.000	1005.000	1205.000	1725.000	2010.000	2365.000	2715.000	3045.000	3385.000	3700.000	3995.000	3500.000	2940.000	0	-1	7460	-1	-1	1	0	0	
9	3	2	1	2	0	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	665.000	3960.000	4625.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	670.000	915.000	1120.000	1495.000	1785.000	2095.000	2765.000	3020.000	3720.000	4105.000	4355.000	3500.000	2940.000	0	-1	7845	-1	-1	1	0	0	
9	4	2	1	2	0	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	855.000	3885.000	4740.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	860.000	1165.000	1460.000	1845.000	2210.000	2535.000	3025.000	3395.000	3860.000	4190.000	4480.000	3500.000	2940.000	0	-1	7960	-1	-1	1	0	0	
9	5	2	1	2	0	0	51423252413	51423252413	6	0	11	5	1	4	2	3	2	5	2	4	1	3	650.000	3770.000	4420.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	655.000	955.000	1320.000	1690.000	2000.000	2315.000	2665.000	3150.000	3545.000	3890.000	4135.000	3500.000	2940.000	0	-1	7640	-1	-1	1	0	0	
9	6	2	1	2	0	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	640.000	3080.000	3720.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	645.000	970.000	1365.000	1630.000	1965.000	2245.000	2550.000	2805.000	3125.000	3350.000	3505.000	3500.000	2940.000	0	-1	6940	-1	-1	1	0	0	
9	7	2	1	2	0	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	500.000	3460.000	3960.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	505.000	720.000	930.000	1300.000	1565.000	1890.000	2595.000	2870.000	3140.000	3400.000	3650.000	3500.000	2940.000	0	-1	7180	-1	-1	1	0	0	
9	8	2	1	2	0	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	635.000	3485.000	4120.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	640.000	890.000	1495.000	1840.000	2135.000	2570.000	2875.000	3180.000	3595.000	3760.000	3900.000	3500.000	2940.000	0	-1	7340	-1	-1	1	0	0	
