BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
5	17	3	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	895.000	3150.000	4045.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	900.000	1140.000	1610.000	1925.000	2240.000	2505.000	2790.000	3110.000	3460.000	3705.000	3940.000	3500.000	2940.000	0	-1	7265	-1	-1	1	0	0	
5	18	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	695.000	2915.000	3610.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	700.000	990.000	1410.000	1790.000	2025.000	2255.000	2535.000	2775.000	3045.000	3340.000	3480.000	3500.000	2940.000	0	-1	6830	-1	-1	1	0	0	
5	19	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	500.000	4510.000	5010.000	1	0	0	1	3	5	2	2	2	4	2	4	5	1	2	2	2	2	2	2	2	2	2	2	2	505.000	755.000	870.000	1175.000	1670.000	2060.000	2810.000	3560.000	3970.000	4355.000	4755.000	3500.000	2940.000	0	-1	8230	-1	-1	1	0	0	
5	20	3	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	615.000	2960.000	3575.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620.000	880.000	1105.000	1585.000	1865.000	2170.000	2470.000	2750.000	3025.000	3305.000	3450.000	3500.000	2940.000	0	-1	6795	-1	-1	1	0	0	
5	21	3	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	700.000	3295.000	3995.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	705.000	950.000	1240.000	1525.000	1805.000	2080.000	2460.000	2805.000	3125.000	3540.000	3845.000	3500.000	2940.000	0	-1	7215	-1	-1	1	0	0	
5	22	3	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	730.000	4595.000	5325.000	1	0	0	3	5	4	2	2	5	5	2	1	5	4	2	2	2	2	2	2	2	2	2	2	2	735.000	990.000	1305.000	1550.000	2135.000	2385.000	3235.000	3805.000	4240.000	4870.000	5045.000	3500.000	2940.000	0	-1	8545	-1	-1	1	0	0	
5	23	3	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	785.000	5935.000	6720.000	1	0	0	3	5	4	2	1	2	5	2	1	5	4	2	2	2	2	2	2	2	2	2	2	2	790.000	1150.000	2035.000	2685.000	3200.000	3770.000	4250.000	4790.000	5240.000	5730.000	6365.000	3500.000	2940.000	0	-1	9940	-1	-1	1	0	0	
5	24	3	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	1020.000	7445.000	8465.000	1	0	0	4	5	4	3	2	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1025.000	1760.000	2555.000	3355.000	3625.000	5250.000	5825.000	6465.000	7110.000	7710.000	8185.000	3500.000	2940.000	0	-1	11685	-1	-1	1	0	0	
5	25	3	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	620.000	4735.000	5355.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	625.000	1050.000	1445.000	1835.000	2210.000	2570.000	3055.000	3505.000	3940.000	4535.000	5085.000	3500.000	2940.000	0	-1	8575	-1	-1	1	0	0	
5	26	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	585.000	4380.000	4965.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	590.000	1045.000	1395.000	2405.000	2845.000	3230.000	3590.000	3910.000	4220.000	4600.000	4850.000	3500.000	2940.000	0	-1	8185	-1	-1	1	0	0	
5	27	3	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	750.000	4070.000	4820.000	1	0	0	3	5	4	2	1	2	5	2	1	4	2	2	2	2	2	2	2	2	2	2	2	2	755.000	1125.000	1495.000	1910.000	2405.000	2815.000	3155.000	3505.000	3885.000	4275.000	4605.000	3500.000	2940.000	0	-1	8040	-1	-1	1	0	0	
5	28	3	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	690.000	3680.000	4370.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	695.000	1110.000	1510.000	1910.000	2220.000	2575.000	2955.000	3285.000	3670.000	3970.000	4225.000	3500.000	2940.000	0	-1	7590	-1	-1	1	0	0	
5	29	3	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	620.000	3120.000	3740.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	625.000	1060.000	1345.000	1725.000	1980.000	2250.000	2535.000	2795.000	3125.000	3410.000	3610.000	3500.000	2940.000	0	-1	6960	-1	-1	1	0	0	
5	30	3	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	495.000	3555.000	4050.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500.000	800.000	1075.000	1345.000	1665.000	1875.000	2695.000	3020.000	3375.000	3650.000	3905.000	3500.000	2940.000	0	-1	7270	-1	-1	1	0	0	
5	31	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	655.000	2370.000	3025.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	660.000	880.000	1090.000	1355.000	1575.000	1790.000	2060.000	2260.000	2515.000	2735.000	2905.000	3500.000	2940.000	0	-1	6245	-1	-1	1	0	0	
5	32	3	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	620.000	3290.000	3910.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	625.000	870.000	1155.000	1575.000	1870.000	2130.000	2395.000	2655.000	3090.000	3480.000	3790.000	3500.000	2940.000	0	-1	7130	-1	-1	1	0	0	
6	1	3	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	920.000	2795.000	3715.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	925.000	1185.000	1500.000	1745.000	2035.000	2305.000	2525.000	2850.000	3110.000	3345.000	3575.000	3500.000	2940.000	0	-1	6935	-1	-1	1	0	0	
6	2	3	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	705.000	2620.000	3325.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	710.000	940.000	1300.000	1700.000	1930.000	2180.000	2405.000	2635.000	2835.000	3045.000	3150.000	3500.000	2940.000	0	-1	6545	-1	-1	1	0	0	
6	3	3	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	650.000	2580.000	3230.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	655.000	875.000	1155.000	1435.000	1665.000	1890.000	2125.000	2380.000	2630.000	2870.000	3085.000	3500.000	2940.000	0	-1	6450	-1	-1	1	0	0	
6	4	3	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	625.000	2640.000	3265.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	630.000	835.000	1105.000	1420.000	1655.000	1865.000	2100.000	2430.000	2695.000	2925.000	3135.000	3500.000	2940.000	0	-1	6485	-1	-1	1	0	0	
6	5	3	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	630.000	2395.000	3025.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	635.000	875.000	1070.000	1325.000	1530.000	1745.000	2005.000	2250.000	2490.000	2745.000	2890.000	3500.000	2940.000	0	-1	6245	-1	-1	1	0	0	
6	6	3	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	495.000	3235.000	3730.000	1	0	0	1	3	5	2	4	2	3	2	5	4	1	2	2	2	2	2	2	2	2	2	2	2	500.000	740.000	970.000	1210.000	1435.000	1660.000	1925.000	2145.000	2385.000	2780.000	3510.000	3500.000	2940.000	0	-1	7025	-1	-1	1	0	0	
6	7	3	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	545.000	2775.000	3320.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	550.000	780.000	1005.000	1285.000	1490.000	1760.000	2040.000	2295.000	2560.000	2880.000	3130.000	3500.000	2940.000	0	-1	6540	-1	-1	1	0	0	
6	8	3	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	615.000	2870.000	3485.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	620.000	870.000	1100.000	1350.000	1640.000	1885.000	2220.000	2505.000	2900.000	3140.000	3360.000	3500.000	2940.000	0	-1	6705	-1	-1	1	0	0	
6	9	3	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	585.000	3525.000	4110.000	1	0	0	3	5	4	2	1	2	5	2	3	1	4	2	2	2	2	2	2	2	2	2	2	2	590.000	815.000	1040.000	1260.000	1485.000	1715.000	1960.000	2185.000	2915.000	3570.000	3905.000	3500.000	2940.000	0	-1	7330	-1	-1	1	0	0	
6	10	3	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	620.000	3070.000	3690.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	625.000	860.000	1220.000	1500.000	1810.000	2070.000	2395.000	2715.000	3040.000	3305.000	3570.000	3500.000	2940.000	0	-1	6910	-1	-1	1	0	0	
6	11	3	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	530.000	4315.000	4845.000	1	0	0	3	5	2	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	535.000	770.000	1275.000	2050.000	2395.000	2760.000	3090.000	3365.000	3765.000	4300.000	4660.000	3500.000	2940.000	0	-1	8065	-1	-1	1	0	0	
6	12	3	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	630.000	3505.000	4135.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	635.000	875.000	1200.000	1485.000	1775.000	2075.000	2500.000	3080.000	3440.000	3700.000	3965.000	3500.000	2940.000	0	-1	7355	-1	-1	1	0	0	
6	13	3	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	715.000	3005.000	3720.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	720.000	955.000	1280.000	1550.000	1870.000	2125.000	2430.000	2760.000	3140.000	3390.000	3550.000	3500.000	2940.000	0	-1	6940	-1	-1	1	0	0	
6	14	3	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	640.000	2885.000	3525.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	645.000	880.000	1110.000	1485.000	1740.000	1955.000	2295.000	2600.000	2955.000	3205.000	3405.000	3500.000	2940.000	0	-1	6745	-1	-1	1	0	0	
6	15	3	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	590.000	3630.000	4220.000	1	0	0	1	3	5	4	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	595.000	825.000	1050.000	1465.000	2275.000	2650.000	3065.000	3390.000	3670.000	3930.000	4065.000	3500.000	2940.000	0	-1	7440	-1	-1	1	0	0	
6	16	3	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	500.000	2370.000	2870.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	505.000	710.000	920.000	1170.000	1355.000	1555.000	1805.000	2070.000	2320.000	2575.000	2730.000	3500.000	2940.000	0	-1	6090	-1	-1	1	0	0	
6	17	3	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	475.000	2425.000	2900.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	805.000	1030.000	1315.000	1515.000	1745.000	1970.000	2225.000	2430.000	2675.000	2770.000	3500.000	2940.000	0	-1	6120	-1	-1	1	0	0	
6	18	3	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	570.000	2835.000	3405.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	575.000	800.000	1070.000	1415.000	1690.000	1910.000	2220.000	2520.000	2860.000	3080.000	3255.000	3500.000	2940.000	0	-1	6625	-1	-1	1	0	0	
6	19	3	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	465.000	2200.000	2665.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	470.000	685.000	850.000	1095.000	1300.000	1520.000	1750.000	1950.000	2145.000	2390.000	2530.000	3500.000	2940.000	0	-1	5885	-1	-1	1	0	0	
6	20	3	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	485.000	3480.000	3965.000	1	0	0	1	3	2	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	490.000	705.000	1175.000	2075.000	2355.000	2580.000	2840.000	3170.000	3435.000	3695.000	3815.000	3500.000	2940.000	0	-1	7185	-1	-1	1	0	0	
6	21	3	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	470.000	3215.000	3685.000	1	0	0	1	3	5	4	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	475.000	690.000	880.000	1325.000	1915.000	2230.000	2525.000	2800.000	3065.000	3320.000	3510.000	3500.000	2940.000	0	-1	6905	-1	-1	1	0	0	
6	22	3	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	460.000	2485.000	2945.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	465.000	705.000	910.000	1185.000	1415.000	1630.000	1845.000	2105.000	2390.000	2650.000	2815.000	3500.000	2940.000	0	-1	6165	-1	-1	1	0	0	
6	23	3	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	565.000	2945.000	3510.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	570.000	805.000	1085.000	1475.000	1780.000	2015.000	2270.000	2505.000	2785.000	3165.000	3380.000	3500.000	2940.000	0	-1	6730	-1	-1	1	0	0	
6	24	3	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	600.000	3320.000	3920.000	1	0	0	3	5	4	2	1	2	5	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	605.000	845.000	1110.000	1365.000	1635.000	1855.000	2075.000	2315.000	2540.000	2680.000	3585.000	3500.000	2940.000	0	-1	7140	-1	-1	1	0	0	
6	25	3	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	495.000	3270.000	3765.000	1	0	0	1	3	5	4	2	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	500.000	720.000	945.000	1355.000	1585.000	2305.000	2610.000	2885.000	3135.000	3405.000	3650.000	3500.000	2940.000	0	-1	6985	-1	-1	1	0	0	
6	26	3	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	545.000	2800.000	3345.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	550.000	780.000	1040.000	1275.000	1530.000	1800.000	2080.000	2320.000	2625.000	2930.000	3215.000	3500.000	2940.000	0	-1	6565	-1	-1	1	0	0	
6	27	3	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	615.000	4720.000	5335.000	1	0	0	3	5	3	4	2	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	620.000	880.000	1280.000	1610.000	2130.000	3205.000	3755.000	4300.000	4680.000	4965.000	5215.000	3500.000	2940.000	0	-1	8555	-1	-1	1	0	0	
6	28	3	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	650.000	6650.000	7300.000	1	0	0	1	2	3	5	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	655.000	930.000	1705.000	1995.000	4285.000	4700.000	5505.000	5870.000	6590.000	6885.000	7180.000	3500.000	2940.000	0	-1	10520	-1	-1	1	0	0	
6	29	3	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	535.000	2315.000	2850.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	800.000	1005.000	1235.000	1450.000	1690.000	1930.000	2130.000	2345.000	2595.000	2715.000	3500.000	2940.000	0	-1	6070	-1	-1	1	0	0	
6	30	3	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	540.000	2405.000	2945.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	545.000	755.000	960.000	1210.000	1400.000	1605.000	1830.000	2060.000	2380.000	2665.000	2800.000	3500.000	2940.000	0	-1	6165	-1	-1	1	0	0	
6	31	3	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	550.000	2820.000	3370.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	555.000	805.000	1055.000	1315.000	1585.000	1815.000	2050.000	2290.000	2575.000	2940.000	3220.000	3500.000	2940.000	0	-1	6590	-1	-1	1	0	0	
6	32	3	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	490.000	3790.000	4280.000	1	0	0	1	3	5	2	4	2	2	2	4	1	4	2	2	2	2	2	2	2	2	2	2	2	495.000	760.000	995.000	1230.000	1455.000	1670.000	2175.000	2895.000	3205.000	3925.000	4125.000	3500.000	2940.000	0	-1	7500	-1	-1	1	0	0	
7	1	3	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	1260.000	3180.000	4440.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1265.000	1550.000	1935.000	2210.000	2470.000	2780.000	3120.000	3500.000	3840.000	4075.000	4325.000	3500.000	2940.000	0	-1	7660	-1	-1	1	0	0	
7	2	3	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	525.000	2280.000	2805.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	530.000	770.000	915.000	1185.000	1380.000	1605.000	1810.000	2030.000	2230.000	2520.000	2665.000	3500.000	2940.000	0	-1	6025	-1	-1	1	0	0	
7	3	3	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	625.000	2315.000	2940.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630.000	850.000	1030.000	1285.000	1475.000	1690.000	1890.000	2080.000	2275.000	2635.000	2835.000	3500.000	2940.000	0	-1	6160	-1	-1	1	0	0	
7	4	3	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	565.000	2290.000	2855.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	795.000	985.000	1205.000	1405.000	1620.000	1825.000	2060.000	2295.000	2555.000	2720.000	3500.000	2940.000	0	-1	6075	-1	-1	1	0	0	
7	5	3	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	745.000	2785.000	3530.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	750.000	985.000	1255.000	1525.000	1765.000	2020.000	2280.000	2580.000	2865.000	3140.000	3405.000	3500.000	2940.000	0	-1	6750	-1	-1	1	0	0	
7	6	3	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	535.000	3830.000	4365.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	540.000	790.000	1095.000	1360.000	1690.000	1960.000	2350.000	3115.000	3650.000	3930.000	4205.000	3500.000	2940.000	0	-1	7585	-1	-1	1	0	0	
7	7	3	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	655.000	3955.000	4610.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660.000	915.000	1295.000	1630.000	2055.000	2375.000	3180.000	3600.000	3950.000	4230.000	4475.000	3500.000	2940.000	0	-1	7830	-1	-1	1	0	0	
7	8	3	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	565.000	3420.000	3985.000	1	0	0	1	3	5	2	4	2	3	2	5	4	4	2	2	2	2	2	2	2	2	2	2	2	570.000	835.000	980.000	1255.000	1430.000	1670.000	1915.000	2115.000	2310.000	2685.000	3750.000	3500.000	2940.000	0	-1	7205	-1	-1	1	0	0	
7	9	3	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	515.000	3020.000	3535.000	1	0	0	1	3	5	2	4	2	3	2	5	4	4	2	2	2	2	2	2	2	2	2	2	2	520.000	750.000	955.000	1195.000	1430.000	1655.000	1865.000	2085.000	2295.000	2730.000	3275.000	3500.000	2940.000	0	-1	6755	-1	-1	1	0	0	
7	10	3	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	565.000	3050.000	3615.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	570.000	810.000	1125.000	1405.000	1765.000	2030.000	2335.000	2675.000	2975.000	3245.000	3445.000	3500.000	2940.000	0	-1	6835	-1	-1	1	0	0	
7	11	3	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	475.000	2745.000	3220.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	795.000	995.000	1295.000	1520.000	1760.000	2010.000	2245.000	2490.000	2815.000	3060.000	3500.000	2940.000	0	-1	6440	-1	-1	1	0	0	
7	12	3	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	655.000	2775.000	3430.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660.000	905.000	1180.000	1480.000	1750.000	1970.000	2195.000	2505.000	2770.000	3055.000	3250.000	3500.000	2940.000	0	-1	6650	-1	-1	1	0	0	
7	13	3	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	495.000	3195.000	3690.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	500.000	755.000	1080.000	1550.000	1840.000	2070.000	2385.000	2755.000	3035.000	3265.000	3530.000	3500.000	2940.000	0	-1	6910	-1	-1	1	0	0	
7	14	3	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	580.000	2610.000	3190.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585.000	815.000	1085.000	1335.000	1605.000	1835.000	2070.000	2340.000	2590.000	2820.000	3035.000	3500.000	2940.000	0	-1	6410	-1	-1	1	0	0	
7	15	3	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	640.000	2555.000	3195.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	645.000	955.000	1185.000	1435.000	1680.000	1925.000	2165.000	2385.000	2585.000	2875.000	3045.000	3500.000	2940.000	0	-1	6415	-1	-1	1	0	0	
7	16	3	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	600.000	3165.000	3765.000	1	0	0	1	3	5	2	4	2	3	2	5	4	4	2	2	2	2	2	2	2	2	2	2	2	605.000	850.000	1060.000	1330.000	1515.000	1770.000	1965.000	2160.000	2350.000	2750.000	3515.000	3500.000	2940.000	0	-1	6985	-1	-1	1	0	0	
7	17	3	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	475.000	2860.000	3335.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	725.000	930.000	1200.000	1405.000	1625.000	1850.000	2060.000	2440.000	2800.000	3170.000	3500.000	2940.000	0	-1	6555	-1	-1	1	0	0	
7	18	3	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	570.000	2620.000	3190.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575.000	840.000	1035.000	1295.000	1520.000	1745.000	2035.000	2300.000	2530.000	2780.000	3025.000	3500.000	2940.000	0	-1	6410	-1	-1	1	0	0	
7	19	3	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	520.000	3360.000	3880.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	525.000	795.000	1095.000	1450.000	1810.000	2055.000	2305.000	2575.000	3170.000	3460.000	3705.000	3500.000	2940.000	0	-1	7100	-1	-1	1	0	0	
7	20	3	0	2	1	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	530.000	2730.000	3260.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535.000	825.000	1040.000	1285.000	1540.000	1800.000	2025.000	2260.000	2520.000	2850.000	3120.000	3500.000	2940.000	0	-1	6480	-1	-1	1	0	0	
